,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,H_MALE,H_FEMALE,STCODE,FIPSCODE,CTYNAME,FIPSCLASS
691,680667,338269,342398,276756,277966,38440,40078,1414,1317,15866,17260,160,139,5633,5638,55719,52338,17,197,Will County,H1
692,66750,33062,33688,30468,31663,1613,1069,163,113,289,320,6,6,523,517,778,600,17,199,Williamson County,H1
693,293669,143450,150219,118196,122849,17554,19242,714,723,3478,3719,60,58,3448,3628,16970,16098,17,201,Winnebago County,H1
694,38936,19297,19639,18849,19188,117,89,47,40,98,132,2,2,184,188,299,279,17,203,Woodford County,H1
695,34374,17016,17358,16750,17091,69,57,55,45,36,52,2,5,104,108,734,709,18,1,Adams County,H1
696,358782,174976,183806,143610,149992,20575,22759,889,824,5177,5360,198,184,4527,4687,12261,11703,18,3,Allen County,H1
697,77630,38313,39317,34939,36408,881,696,223,161,1719,1446,36,27,515,579,2655,2119,18,5,Bartholomew County,H1
698,8856,4421,4435,4337,4350,38,25,10,5,1,13,2,1,33,41,245,210,18,7,Benton County,H1
699,12668,6272,6396,6115,6259,59,15,5,18,8,23,3,1,82,80,75,69,18,9,Blackford County,H1
700,57884,28528,29356,27291,28050,302,277,76,46,507,575,7,7,345,401,737,628,18,11,Boone County,H1
701,15064,7473,7591,7307,7387,48,37,26,30,12,40,0,1,80,96,113,99,18,13,Brown County,H1
702,20088,10041,10047,9872,9866,43,32,22,39,9,18,1,0,94,92,432,338,18,15,Carroll County,H1
703,38879,19471,19408,18264,18503,448,245,244,174,263,211,29,36,223,239,2750,2310,18,17,Cass County,H1
704,111553,54665,56888,48815,50865,4007,4038,224,215,473,564,32,24,1114,1182,3015,2438,18,19,Clark County,H1
705,26881,13210,13671,12944,13439,76,39,34,28,27,43,6,3,123,119,188,147,18,21,Clay County,H1
706,33035,16334,16701,16014,16399,116,56,53,58,36,49,4,3,111,136,2425,2086,18,23,Clinton County,H1
707,10608,5373,5235,5263,5130,20,16,25,15,10,11,4,5,51,58,73,76,18,25,Crawford County,H1
708,31951,15889,16062,15472,15687,119,101,49,60,93,82,21,7,135,125,718,637,18,27,Daviess County,H1
709,50009,24910,25099,24346,24548,201,136,52,47,83,122,14,16,214,230,270,251,18,29,Dearborn County,H1
710,25886,12826,13060,12500,12759,59,51,22,29,120,119,3,3,122,99,269,193,18,31,Decatur County,H1
711,42457,21039,21418,20591,20949,94,85,56,58,106,111,7,10,185,205,564,489,18,33,DeKalb County,H1
712,117824,56660,61164,50706,54748,4022,4261,155,163,634,716,33,29,1110,1247,1160,1077,18,35,Delaware County,H1
713,42197,20785,21412,20398,21016,102,66,51,51,93,127,11,13,130,139,1406,1200,18,37,Dubois County,H1
714,198509,98036,100473,88306,90709,6009,5912,630,543,946,1132,81,70,2064,2107,14981,13587,18,39,Elkhart County,H1
715,24157,11865,12292,11515,11945,170,175,14,23,41,44,0,0,125,105,121,125,18,41,Fayette County,H1
716,75037,36383,38654,33290,35378,1905,2023,115,121,352,416,10,12,711,704,1161,924,18,43,Floyd County,H1
717,17139,8503,8636,8350,8464,30,27,26,29,13,31,5,5,79,80,208,177,18,45,Fountain County,H1
718,23000,11544,11456,11377,11291,28,31,20,15,32,34,0,2,87,83,130,105,18,47,Franklin County,H1
719,20750,10360,10390,9992,10074,99,65,89,73,49,63,3,2,128,113,498,419,18,49,Fulton County,H1
720,33567,16700,16867,15961,16159,355,294,44,47,58,100,2,2,280,265,269,209,18,51,Gibson County,H1
721,69609,33457,36152,29830,32610,2486,2394,133,129,194,264,17,8,797,747,1392,1208,18,53,Grant County,H1
722,33090,16564,16526,16293,16250,40,24,44,53,46,64,4,3,137,132,176,160,18,55,Greene County,H1
723,283340,138159,145181,123372,129476,5241,5455,312,285,6918,7542,69,83,2247,2340,4961,5100,18,57,Hamilton County,H1
724,70396,34539,35857,33078,34243,734,755,84,99,236,359,13,10,394,391,584,678,18,59,Hancock County,H1
725,39215,19598,19617,19166,19217,124,74,49,48,60,96,4,7,195,175,344,285,18,61,Harrison County,H1
726,148607,74245,74362,66844,67776,4518,3480,197,211,1559,1778,35,44,1092,1073,2391,2250,18,63,Hendricks County,H1
727,49360,25105,24255,23753,23624,946,194,47,33,67,101,0,6,292,297,448,284,18,65,Henry County,H1
728,82851,39946,42905,35567,38380,2903,2919,152,163,387,439,10,19,927,985,1189,1130,18,67,Howard County,H1
729,37187,18280,18907,17814,18450,96,93,82,78,82,100,16,3,190,183,353,346,18,69,Huntington County,H1
730,42935,21386,21549,20630,20853,197,150,56,44,256,238,38,17,209,247,1438,1082,18,71,Jackson County,H1
731,33415,16576,16839,16161,16462,163,89,43,50,55,80,2,10,152,148,919,925,18,73,Jasper County,H1
732,21370,10533,10837,10367,10653,38,30,14,17,39,46,1,1,74,90,321,286,18,75,Jay County,H1
733,32302,15562,16740,14945,16013,269,348,42,40,91,137,6,3,209,199,384,367,18,77,Jefferson County,H1
734,28204,14134,14070,13802,13778,133,108,16,17,22,49,4,2,157,116,307,296,18,79,Jennings County,H1
735,141766,69739,72027,65956,68449,1118,791,200,184,1496,1559,40,32,929,1012,2422,2107,18,81,Johnson County,H1
736,38467,19459,19008,18431,18168,600,465,55,31,136,144,8,5,229,195,343,299,18,83,Knox County,H1
737,77363,38476,38887,37132,37706,394,252,155,127,378,416,11,20,406,366,3115,2664,18,85,Kosciusko County,H1
738,37480,18843,18637,18534,18347,81,56,52,37,53,72,2,2,121,123,709,641,18,87,LaGrange County,H1
739,494788,238873,255915,171902,176453,58477,70485,1242,1209,3204,3582,124,148,3924,4038,42534,42013,18,89,Lake County,H1
740,111223,57523,53700,48684,47166,7299,4918,195,221,256,335,7,15,1082,1045,3436,2839,18,91,LaPorte County,H1
741,46079,22785,23294,22251,22693,124,81,81,79,97,155,4,9,228,277,324,289,18,93,Lawrence County,H1
742,131018,65490,65528,57709,59067,6159,4782,270,210,255,344,26,32,1071,1093,2386,1946,18,95,Madison County,H1
743,910861,438829,472032,300675,312463,114672,134633,2388,2187,9698,10540,348,337,11048,11872,46258,39996,18,97,Marion County,H6
744,46960,23209,23751,22568,23136,177,121,81,61,102,151,16,14,265,268,2182,1927,18,99,Marshall County,H1
745,10332,5242,5090,5162,5004,16,9,18,13,10,21,0,0,36,43,38,45,18,101,Martin County,H1
746,36587,19630,16957,17648,16132,1440,244,174,155,56,88,4,8,308,330,577,338,18,103,Miami County,H1
747,140322,69929,70393,61685,62279,2375,2318,205,244,4050,3898,47,34,1567,1620,2232,2038,18,105,Monroe County,H1
748,38321,19328,18993,18652,18479,259,136,72,64,119,102,4,6,222,206,956,774,18,107,Montgomery County,H1
749,69201,34278,34923,33598,34192,129,96,117,96,93,186,11,9,330,344,463,435,18,109,Morgan County,H1
750,14115,7136,6979,6983,6829,45,38,26,20,10,31,6,9,66,52,396,361,18,111,Newton County,H1
751,47466,23732,23734,23167,23193,174,114,75,70,80,108,10,9,226,240,2414,2181,18,113,Noble County,H1
752,6086,3021,3065,2975,3011,14,12,4,8,6,15,0,0,22,19,38,24,18,115,Ohio County,H1
753,19905,9882,10023,9578,9752,117,79,33,37,28,36,0,2,126,117,118,102,18,117,Orange County,H1
754,21516,10809,10707,10616,10475,40,34,34,35,25,49,2,0,92,114,93,113,18,119,Owen County,H1
755,17110,8036,9074,7902,8615,42,334,30,44,8,29,2,2,52,50,104,113,18,121,Parke County,H1
756,19467,10387,9080,9772,8913,502,23,19,17,29,49,2,2,63,76,120,102,18,123,Perry County,H1
757,12759,6370,6389,6277,6289,25,25,16,16,5,23,4,1,43,35,64,66,18,125,Pike County,H1
758,165510,81292,84218,76148,78598,2615,2845,300,310,988,1179,31,24,1210,1262,7130,7435,18,127,Porter County,H1
759,25686,12765,12921,12452,12612,131,105,23,24,33,58,2,2,124,120,132,118,18,129,Posey County,H1
760,13291,6735,6556,6591,6416,52,43,23,18,7,28,1,2,61,49,181,165,18,131,Pulaski County,H1
761,37850,20073,17777,18337,17137,1342,209,60,53,130,172,9,6,195,200,367,256,18,133,Putnam County,H1
762,26017,12825,13192,12541,12900,83,62,42,52,29,38,4,5,126,135,446,338,18,135,Randolph County,H1
763,28749,14139,14610,13864,14285,52,36,24,42,75,96,5,2,119,149,251,210,18,137,Ripley County,H1
764,17316,8563,8753,8369,8560,81,70,12,23,24,31,3,3,74,66,107,86,18,139,Rush County,H1
765,266701,129281,137420,106292,111617,16404,18514,682,698,2584,2912,127,135,3192,3544,10298,9767,18,141,St. Joseph County,H1
766,23928,11784,12144,11569,11928,43,26,27,25,64,73,13,6,68,86,189,165,18,143,Scott County,H1
767,44368,21943,22425,21217,21716,286,228,58,56,127,156,23,36,232,233,871,803,18,145,Shelby County,H1
768,21045,10588,10457,10377,10234,83,60,25,27,23,54,0,0,80,82,290,238,18,147,Spencer County,H1
769,23207,11505,11702,11272,11456,57,32,48,49,18,39,0,0,110,126,421,392,18,149,Starke County,H1
770,34064,17220,16844,16776,16444,145,79,50,59,92,99,9,5,148,158,551,488,18,151,Steuben County,H1
771,21237,11526,9711,10428,9517,928,22,29,30,24,24,1,0,116,118,227,102,18,153,Sullivan County,H1
772,10565,5383,5182,5269,5102,35,16,14,15,14,10,4,1,47,38,97,64,18,155,Switzerland County,H1
773,175549,89521,86028,76915,75325,3756,3853,332,311,6741,4922,54,40,1723,1577,7077,6434,18,157,Tippecanoe County,H1
774,15851,7837,8014,7693,7880,29,18,19,18,31,33,3,2,62,63,211,187,18,159,Tipton County,H1
775,7472,3706,3766,3632,3672,15,25,13,13,5,15,1,2,40,39,45,43,18,161,Union County,H1
776,180357,87069,93288,75773,81144,8138,8539,267,231,922,1173,74,74,1895,2127,2124,1974,18,163,Vanderburgh County,H1
777,16107,7985,8122,7863,7984,22,16,15,25,14,20,1,4,70,73,81,75,18,165,Vermillion County,H1
778,108323,54862,53461,47852,48217,4660,2959,231,165,940,971,15,26,1164,1123,1636,899,18,167,Vigo County,H1
779,32585,15819,16766,15358,16302,108,113,122,99,64,81,4,2,163,169,400,330,18,169,Wabash County,H1
780,8474,4259,4215,4198,4147,7,11,7,7,19,23,3,3,25,24,50,44,18,171,Warren County,H1
781,60241,29742,30499,28293,29117,444,391,70,53,499,556,12,12,424,370,516,499,18,173,Warrick County,H1
782,28178,14070,14108,13843,13856,55,32,31,38,30,57,1,1,110,124,186,164,18,175,Washington County,H1
783,68754,33360,35394,30313,32466,1821,1611,114,106,244,298,26,30,842,883,960,809,18,177,Wayne County,H1
784,27751,13678,14073,13380,13809,69,57,49,36,51,67,2,1,127,103,323,290,18,179,Wells County,H1
785,24506,12113,12393,11813,12075,84,59,61,58,29,60,7,3,119,138,932,800,18,181,White County,H1
786,33305,16597,16708,16231,16350,70,43,58,58,44,73,10,5,184,179,291,262,18,183,Whitley County,H1
787,7562,3763,3799,3720,3749,6,7,2,1,9,17,1,0,25,25,56,54,19,1,Adair County,H1
788,3996,1974,2022,1934,1985,6,5,12,8,10,12,0,0,12,12,23,18,19,3,Adams County,H1
789,14199,7297,6902,7071,6726,100,70,50,28,17,30,20,16,39,32,433,332,19,5,Allamakee County,H1
790,12857,6296,6561,6166,6412,36,33,15,18,18,24,2,0,59,74,104,95,19,7,Appanoose County,H1
791,6018,2919,3099,2876,3053,7,7,6,7,17,15,0,1,13,16,19,28,19,9,Audubon County,H1
792,26130,13045,13085,12805,12870,72,43,22,30,27,40,0,2,119,100,148,153,19,11,Benton County,H1
793,131454,63978,67476,55814,58549,5523,6139,227,246,924,1027,131,120,1359,1395,2583,2473,19,13,Black Hawk County,H1
794,26340,13284,13056,12912,12763,150,76,60,36,43,56,0,2,119,123,295,249,19,15,Boone County,H1
795,24363,11960,12403,11635,12081,118,97,16,6,81,111,1,2,109,106,142,135,19,17,Bremer County,H1
796,20894,10365,10529,10154,10330,43,34,24,15,42,45,0,2,102,103,155,125,19,19,Buchanan County,H1
797,20247,10193,10054,8934,8989,324,254,52,43,711,592,78,80,94,96,2516,2258,19,21,Buena Vista County,H1
798,14953,7375,7578,7255,7468,28,10,8,13,18,27,1,2,65,58,77,73,19,23,Butler County,H1
799,10064,5164,4900,4930,4826,158,19,21,14,17,13,0,1,38,27,86,62,19,25,Calhoun County,H1
800,20849,10207,10642,9964,10432,75,55,25,16,48,54,1,2,94,83,191,179,19,27,Carroll County,H1
801,13783,6746,7037,6612,6910,29,17,20,22,14,24,23,26,48,38,155,135,19,29,Cass County,H1
802,18418,9086,9332,8893,9165,33,30,18,15,43,44,4,1,95,77,153,136,19,31,Cedar County,H1
803,43972,21464,22508,20510,21718,361,218,52,55,211,200,7,2,323,315,954,787,19,33,Cerro Gordo County,H1
804,12023,5935,6088,5778,5948,51,24,19,16,26,40,8,8,53,52,164,153,19,35,Cherokee County,H1
805,12420,6242,6178,6162,6091,28,27,5,6,17,26,0,1,30,27,158,132,19,37,Chickasaw County,H1
806,9313,4671,4642,4551,4512,34,25,26,24,16,34,3,1,41,46,537,467,19,39,Clarke County,H1
807,16609,8177,8432,7959,8263,52,37,21,22,52,46,1,0,92,64,258,202,19,41,Clay County,H1
808,17991,8995,8996,8845,8831,46,49,15,8,16,28,7,9,66,71,168,146,19,43,Clayton County,H1
809,49110,24213,24897,22846,23583,748,663,64,77,131,163,4,12,420,399,717,589,19,45,Clinton County,H1
810,17247,8758,8489,8290,8148,219,108,75,83,74,80,26,20,74,50,2400,2077,19,47,Crawford County,H1
811,69804,34213,35591,32045,33368,587,548,149,119,984,1059,27,36,421,461,2288,2034,19,49,Dallas County,H1
812,8752,4313,4439,4249,4386,5,2,9,9,8,16,0,0,42,26,48,51,19,51,Davis County,H1
813,8262,4128,4134,3917,3977,113,52,13,20,25,36,14,2,46,47,128,87,19,53,Decatur County,H1
814,17650,8835,8815,8713,8687,35,23,11,11,24,26,0,2,52,66,90,73,19,55,Delaware County,H1
815,40096,19607,20489,17841,18809,1110,999,64,48,143,181,16,5,433,447,562,511,19,57,Des Moines County,H1
816,16889,8374,8515,8249,8380,16,15,12,11,31,48,2,2,64,59,109,112,19,59,Dickinson County,H1
817,94612,46774,47838,44062,45272,1300,1192,119,107,564,538,149,139,580,590,1003,896,19,61,Dubuque County,H1
818,10079,5081,4998,4855,4812,47,27,63,69,20,29,4,2,92,59,461,389,19,63,Emmet County,H1
819,20975,10511,10464,10163,10219,153,68,18,10,66,73,7,9,104,85,237,181,19,65,Fayette County,H1
820,16098,7925,8173,7643,7860,107,112,9,15,109,124,6,2,51,60,162,170,19,67,Floyd County,H1
821,10686,5363,5323,5230,5197,41,29,13,17,16,29,8,2,55,49,680,514,19,69,Franklin County,H1
822,7372,3656,3716,3571,3649,25,18,12,9,12,7,0,1,36,32,98,90,19,71,Fremont County,H1
823,9318,4599,4719,4509,4618,22,19,18,13,13,23,3,1,34,45,123,95,19,73,Greene County,H1
824,12469,6169,6300,6090,6219,20,15,3,1,15,14,4,4,37,47,78,62,19,75,Grundy County,H1
825,10865,5402,5463,5314,5374,17,4,12,13,17,25,2,3,40,44,125,96,19,77,Guthrie County,H1
826,15457,7683,7774,7357,7454,45,37,29,21,166,167,1,0,85,95,389,396,19,79,Hamilton County,H1
827,11277,5648,5629,5532,5503,31,35,8,11,19,32,3,0,55,48,207,187,19,81,Hancock County,H1
828,17395,8618,8777,8269,8618,184,32,22,25,37,44,2,1,104,57,382,260,19,83,Hardin County,H1
829,14796,7295,7501,7168,7388,15,16,31,22,11,31,0,0,70,44,92,105,19,85,Harrison County,H1
830,20281,10422,9859,9617,9303,339,150,55,23,230,246,20,5,161,132,474,358,19,87,Henry County,H1
831,9542,4751,4791,4670,4715,19,17,5,9,7,19,4,3,46,28,71,58,19,89,Howard County,H1
832,9790,4833,4957,4717,4880,36,16,12,5,16,20,0,1,52,35,183,168,19,91,Humboldt County,H1
833,7079,3541,3538,3488,3490,11,10,10,8,7,13,1,0,24,17,69,55,19,93,Ida County,H1
834,16353,8095,8258,7945,8120,44,39,17,19,29,33,2,0,58,47,169,171,19,95,Iowa County,H1
835,19721,9803,9918,9560,9681,51,33,23,20,23,30,53,54,93,100,129,119,19,97,Jackson County,H1
836,36638,18667,17971,17956,17581,429,84,59,48,85,87,3,3,135,168,303,241,19,99,Jasper County,H1
837,17043,9141,7902,7507,7427,153,100,16,23,1348,229,1,3,116,120,229,220,19,101,Jefferson County,H1
838,133733,66782,66951,58133,58163,3470,3264,209,163,3548,3877,38,37,1384,1447,3367,3206,19,103,Johnson County,H1
839,20738,10832,9906,10273,9753,410,38,39,22,47,44,2,0,61,49,188,109,19,105,Jones County,H1
840,10365,5159,5206,5086,5129,27,23,8,12,8,12,0,0,30,30,69,53,19,107,Keokuk County,H1
841,15376,7655,7721,7513,7584,35,26,21,19,26,36,4,2,56,54,117,109,19,109,Kossuth County,H1
842,35590,17999,17591,16755,16780,795,357,47,25,78,103,6,8,318,318,605,509,19,111,Lee County,H1
843,214028,105564,108464,96095,99318,4665,4139,304,343,2016,2163,105,107,2379,2394,3090,2740,19,113,Linn County,H1
844,11369,5821,5548,5504,5389,57,28,24,20,158,61,6,5,72,45,965,871,19,115,Louisa County,H1
845,8835,4424,4411,4369,4352,18,5,9,8,6,13,2,1,20,32,54,38,19,117,Lucas County,H1
846,11715,5858,5857,5798,5790,13,7,9,9,6,22,1,0,31,29,130,116,19,119,Lyon County,H1
847,15738,7849,7889,7695,7749,41,27,20,21,22,39,0,1,71,52,103,104,19,121,Madison County,H1
848,22506,11358,11148,10850,10792,200,70,49,38,130,133,2,4,127,111,216,189,19,123,Mahaska County,H1
849,33311,16478,16833,15948,16313,139,102,29,35,192,222,4,6,166,155,270,264,19,125,Marion County,H1
850,40993,20638,20355,19217,19226,470,313,161,130,446,367,34,30,310,289,3878,3495,19,127,Marshall County,H1
851,15010,7569,7441,7374,7283,43,16,32,25,23,38,6,5,91,74,200,190,19,129,Mills County,H1
852,10718,5296,5422,5234,5352,17,12,7,7,8,24,1,1,29,26,58,70,19,131,Mitchell County,H1
853,9255,4573,4682,4437,4547,26,8,51,62,8,17,2,2,49,46,58,63,19,133,Monona County,H1
854,8040,4004,4036,3929,3946,19,17,4,7,11,25,0,0,41,41,77,114,19,135,Monroe County,H1
855,10658,5184,5474,5082,5381,19,7,28,22,6,19,2,3,47,42,203,142,19,137,Montgomery County,H1
856,42777,21253,21524,20324,20577,375,351,107,116,177,224,12,5,258,251,3571,3429,19,139,Muscatine County,H1
857,14202,7077,7125,6912,6959,54,49,14,15,41,55,2,0,54,47,319,253,19,141,O'Brien County,H1
858,6310,3182,3128,3120,3071,16,8,7,13,10,12,2,4,27,20,228,178,19,143,Osceola County,H1
859,15925,8273,7652,7702,7395,322,59,70,31,56,71,3,3,120,93,277,173,19,145,Page County,H1
860,9360,4653,4707,4559,4589,33,35,13,13,14,24,3,2,31,44,88,79,19,147,Palo Alto County,H1
861,24833,12339,12494,12058,12208,65,41,45,38,53,69,13,12,105,126,396,372,19,149,Plymouth County,H1
862,7210,3588,3622,3509,3553,20,11,15,14,2,12,6,5,36,27,107,92,19,151,Pocahontas County,H1
863,437860,215095,222765,187561,195336,13996,13614,908,917,8005,8241,156,149,4469,4508,17664,16029,19,153,Polk County,H1
864,93463,45964,47499,43887,45503,835,587,282,290,265,351,21,14,674,754,3302,2998,19,155,Pottawattamie County,H1
865,18863,9252,9611,8847,9158,124,126,32,26,115,169,17,5,117,127,241,228,19,157,Poweshiek County,H1
866,5093,2486,2607,2448,2563,10,7,3,10,7,9,1,1,17,17,46,50,19,159,Ringgold County,H1
867,10230,5024,5206,4951,5107,18,24,5,8,9,14,4,6,37,47,130,105,19,161,Sac County,H1
868,167058,81984,85074,71562,74444,5984,6117,298,308,1967,1925,45,47,2128,2233,5073,4606,19,163,Scott County,H1
869,12034,5912,6122,5802,6030,26,12,14,15,20,25,3,1,47,39,127,96,19,165,Shelby County,H1
870,34037,17048,16989,16590,16556,127,87,79,69,136,161,12,2,104,114,1699,1413,19,167,Sioux County,H1
871,90956,47247,43709,41764,39192,1410,1106,97,99,3218,2586,10,13,748,713,1516,1309,19,169,Story County,H1
872,17625,8630,8995,7703,7991,36,35,668,712,18,36,9,14,196,207,697,627,19,171,Tama County,H1
873,6278,3134,3144,3075,3094,17,11,8,2,6,11,2,3,26,23,236,191,19,173,Taylor County,H1
874,12570,6118,6452,5962,6287,51,55,21,19,24,37,0,2,60,52,142,118,19,175,Union County,H1
875,7511,3798,3713,3736,3654,10,6,7,4,16,25,0,1,29,23,44,46,19,177,Van Buren County,H1
876,35437,17393,18044,16566,17218,312,265,156,134,125,160,36,36,198,231,1727,1559,19,179,Wapello County,H1
877,46682,22750,23932,22102,23320,187,146,65,71,99,153,13,11,284,231,473,466,19,181,Warren County,H1
878,21829,10715,11114,10426,10836,102,75,34,30,29,55,10,6,114,112,608,532,19,183,Washington County,H1
879,6367,3112,3255,3066,3199,12,9,10,5,6,15,0,1,18,26,44,36,19,185,Wayne County,H1
880,37733,19390,18343,17829,17365,1034,490,87,43,124,145,7,5,309,295,797,663,19,187,Webster County,H1
881,10731,5285,5446,5137,5299,63,38,7,17,37,48,0,1,41,43,197,178,19,189,Winnebago County,H1
882,21039,10413,10626,10125,10350,84,66,11,9,115,128,2,2,76,71,231,184,19,191,Winneshiek County,H1
883,102660,50706,51954,45218,46702,1460,1166,1383,1414,1234,1307,90,98,1321,1267,7657,7029,19,193,Woodbury County,H1
884,7580,3786,3794,3713,3714,22,19,13,10,10,21,0,1,28,29,84,84,19,195,Worth County,H1
885,13047,6526,6521,6374,6368,36,33,12,24,20,29,10,3,74,64,712,560,19,197,Wright County,H1
886,13347,6499,6848,6116,6430,141,128,59,60,26,44,2,4,155,182,208,178,20,1,Allen County,H1
887,8044,4000,4044,3892,3919,24,17,20,28,21,27,1,0,42,53,61,73,20,3,Anderson County,H1
888,16779,8145,8634,7414,7914,457,421,47,50,33,46,4,4,190,199,225,207,20,5,Atchison County,H1
889,4915,2495,2420,2425,2344,14,8,17,17,7,17,1,0,31,34,65,66,20,7,Barber County,H1
890,27684,13641,14043,13032,13466,255,223,114,105,29,57,6,10,205,182,1996,1805,20,9,Barton County,H1
891,14923,7353,7570,6796,7117,284,171,62,61,44,44,3,2,164,175,175,157,20,11,Bourbon County,H1
892,9994,4892,5102,4206,4414,92,56,443,462,8,23,1,0,142,147,168,166,20,13,Brown County,H1
893,65870,33170,32700,30959,31090,924,255,364,337,238,308,23,34,662,676,1524,1203,20,15,Butler County,H1
894,2794,1418,1376,1350,1347,34,2,9,9,2,7,1,0,22,11,67,37,20,17,Chase County,H1
895,3614,1853,1761,1681,1596,19,8,79,83,2,2,1,1,71,71,50,42,20,19,Chautauqua County,H1
896,21371,10641,10730,9628,9762,82,61,435,421,35,44,35,28,426,414,238,228,20,21,Cherokee County,H1
897,2702,1360,1342,1346,1309,2,0,4,3,5,18,0,0,3,12,75,70,20,23,Cheyenne County,H1
898,2136,1030,1106,985,1054,3,2,6,9,13,9,2,0,21,32,88,72,20,25,Clark County,H1
899,8516,4206,4310,4084,4182,25,25,28,27,9,20,4,3,56,53,108,97,20,27,Clay County,H1
900,9397,4574,4823,4441,4687,32,25,21,23,22,19,1,0,57,69,147,137,20,29,Cloud County,H1
901,8520,4228,4292,4090,4137,29,29,30,34,17,26,0,0,62,66,92,94,20,31,Coffey County,H1
902,1886,912,974,893,953,3,3,0,4,2,4,0,1,14,9,36,41,20,33,Comanche County,H1
903,36237,18108,18129,16168,16472,634,409,433,381,295,313,18,10,560,544,1806,1608,20,35,Cowley County,H1
904,39200,19534,19666,18082,18281,482,355,180,212,233,326,56,46,501,446,996,839,20,37,Crawford County,H1
905,2918,1476,1442,1448,1404,9,9,4,8,2,5,0,0,13,16,30,16,20,39,Decatur County,H1
906,19706,9741,9965,9347,9555,109,95,63,65,23,55,10,3,189,192,405,394,20,41,Dickinson County,H1
907,7947,4014,3933,3685,3696,183,84,59,46,8,19,0,0,79,88,99,91,20,43,Doniphan County,H1
908,112415,56357,56058,47926,47926,2556,2186,1581,1576,2243,2359,51,30,2000,1981,3105,2961,20,45,Douglas County,H1
909,3025,1491,1534,1429,1453,20,25,15,26,7,10,0,0,20,20,275,298,20,47,Edwards County,H1
910,2794,1360,1434,1302,1370,2,3,18,22,4,7,1,0,33,32,42,44,20,49,Elk County,H1
911,28774,14350,14424,13737,13816,196,100,47,48,160,233,13,6,197,221,784,672,20,51,Ellis County,H1
912,6470,3638,2832,3245,2751,302,10,25,12,15,16,0,0,51,43,237,114,20,53,Ellsworth County,H1
913,37141,18728,18413,16818,16772,597,426,257,233,757,706,18,16,281,260,9066,8539,20,55,Finney County,H1
914,34427,17799,16628,16396,15347,540,410,283,272,264,291,44,46,272,262,9591,8328,20,57,Ford County,H1
915,25891,12825,13066,12131,12425,206,147,113,121,51,62,3,0,321,311,508,451,20,59,Franklin County,H1
916,35301,17837,17464,12640,12170,3404,3145,215,215,408,764,121,146,1049,1024,2315,2263,20,61,Geary County,H1
917,2686,1347,1339,1320,1317,11,3,1,2,5,6,1,0,9,11,25,22,20,63,Gove County,H1
918,2638,1299,1339,1181,1230,59,53,10,11,4,6,0,0,45,39,32,36,20,65,Graham County,H1
919,7884,4029,3855,3848,3675,38,36,86,68,13,19,0,0,44,57,1876,1617,20,67,Grant County,H1
920,6104,3017,3087,2951,3011,22,20,13,19,5,11,0,0,26,26,459,446,20,69,Gray County,H1
921,1252,588,664,578,645,1,5,5,3,1,3,0,0,3,8,95,103,20,71,Greeley County,H1
922,6602,3250,3352,3115,3226,13,10,45,38,4,15,0,0,73,63,114,101,20,73,Greenwood County,H1
923,2631,1349,1282,1278,1234,6,5,39,20,3,4,5,0,18,19,447,383,20,75,Hamilton County,H1
924,5939,2952,2987,2838,2880,22,16,33,44,5,5,11,5,43,37,180,132,20,77,Harper County,H1
925,34715,17008,17707,16015,16759,367,253,136,153,122,151,13,3,355,388,1970,1807,20,79,Harvey County,H1
926,4217,2098,2119,2009,2041,16,9,33,25,14,14,1,6,25,24,611,554,20,81,Haskell County,H1
927,1987,992,995,966,964,12,13,2,2,4,5,0,0,8,11,67,55,20,83,Hodgeman County,H1
928,13444,6750,6694,5901,5894,62,27,550,561,21,27,0,1,216,184,278,231,20,85,Jackson County,H1
929,18970,9595,9375,9256,9080,74,36,106,75,13,25,3,3,143,156,208,185,20,87,Jefferson County,H1
930,3090,1592,1498,1552,1473,5,2,12,10,4,2,0,0,19,11,32,32,20,89,Jewell County,H1
931,553010,270082,282928,238315,249911,12870,13053,1124,1210,11614,12484,154,118,6005,6152,20390,19409,20,91,Johnson County,H1
932,3963,2004,1959,1914,1877,20,10,24,23,12,16,0,1,34,32,609,557,20,93,Kearny County,H1
933,7896,3909,3987,3809,3870,8,9,28,26,15,25,1,1,48,56,112,102,20,95,Kingman County,H1
934,2556,1271,1285,1227,1233,13,6,9,17,5,16,0,1,17,12,60,58,20,97,Kiowa County,H1
935,21424,10617,10807,9379,9640,534,480,240,219,42,43,7,6,415,419,440,434,20,99,Labette County,H1
936,1763,862,901,824,862,6,7,12,11,1,3,1,0,18,18,37,42,20,101,Lane County,H1
937,77106,41037,36069,34176,31415,4799,2615,410,252,430,596,63,74,1159,1117,2751,1886,20,103,Leavenworth County,H1
938,3210,1593,1617,1556,1587,10,1,12,7,2,8,0,0,13,14,39,40,20,105,Lincoln County,H1
939,9605,4805,4800,4655,4645,28,19,27,37,12,19,4,2,79,78,94,88,20,107,Linn County,H1
940,2766,1379,1387,1328,1342,12,9,10,9,8,8,0,0,21,19,40,52,20,109,Logan County,H1
